lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
43.65,21.433,0,eq,0.7143784,0.28562146,1.0364353e-07
-20.708,-5.282,0,eq,0.9900399,5.9000985e-07,0.0099595
46.125,-15.266,1,ex,0.18218507,0.817815,4.001509e-09
-24.98,-9.088,0,eq,0.98154885,2.7828506e-07,0.018450875
30.328,-20.139,0,eq,0.77167445,0.22832538,1.6255957e-07
14.942,19.777,0,eq,0.9993186,0.00065292954,2.8501496e-05
-7.97,-15.972,0,eq,0.999532,2.7755574e-05,0.00044031633
33.071,-12.518,0,eq,0.7504385,0.24956131,1.4022368e-07
-60.2,7.828,2,co,0.09722857,1.38933405e-11,0.9027714
-29.707,16.222,0,eq,0.86869645,1.7783435e-08,0.13130353
-15.888,13.817,0,eq,0.98949933,5.09661e-07,0.010500248
-30.466,-15.623,0,eq,0.96348244,1.1966428e-07,0.036517393
-13.55,27.155,0,eq,0.986751,3.6129646e-07,0.013248612
-52.227,2.681,2,co,0.26151243,1.6103717e-10,0.73848754
29.099,8.932,0,eq,0.9629964,0.037002545,9.955104e-07
33.921,27.103,0,eq,0.9657172,0.034281764,1.0036526e-06
-48.193,22.851,2,co,0.22787952,1.0599133e-10,0.7721205
23.199,4.859,0,eq,0.98710895,0.012888583,2.5167672e-06
8.271,-23.459,0,eq,0.99741495,0.002574313,1.0713346e-05
8.669,-1.727,0,eq,0.99933845,0.0006297566,3.176677e-05
-49.201,28.879,2,co,0.17311084,5.2253032e-11,0.82688916
33.069,-11.383,0,eq,0.7626656,0.23733424,1.5001697e-07
13.758,-19.311,0,eq,0.9928558,0.0071397005,4.50542e-06
50.623,28.423,1,ex,0.48476174,0.51523817,3.0961964e-08
-20.668,2.613,0,eq,0.9852388,3.5033813e-07,0.014760777
22.564,-7.241,0,eq,0.97572017,0.024278274,1.5233608e-06
-45.051,2.192,0,eq,0.5030078,1.1113657e-09,0.49699223
